rutaImagen,etiqueta,estado,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\108.jpg,jeans,exito,0.3183098861837906,0.021699910753206448,0.015103988408735933,0.007686700259577654,0.053440874567577956,0.08426751954027618,0.042053264663557355,0.02744752318194242,0.06178406145527906,0.09466858600736838,0.11752542119677607,0.08301686968493692,0.08156828827981273,0.12629356073332682,0.08512923724471966,0.05969970322642205,0.11734504335024815,0.09774711236384902,0.07647524962390062,0.0587917977180955,0.10064585453265519,0.24266621618836787,0.08252967224987501,0.15937328792930613,0.058554553363628116
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\109.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\11.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\110.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\111.jpg,jeans,exito,0.3183098861837905,0.013866906088689832,0.017938189481752156,0.03647941092381553,0.03821510760005054,0.04583806572665732,0.007909633172428855,0.06471146378427658,0.045717745166819805,0.0693770338251552,0.06149383188002733,0.09608319048432688,0.035289748534995995,0.09773341955982694,0.07650657128241867,0.1129655074735578,0.07652438747553705,0.030484467981594456,0.07933408831571445,0.1184463795285108,0.09828831231835407,0.11763658838429837,0.12453980741300816,0.16765758516851775,0.07606871237060787
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\112.jpg,jeans,exito,0.31830988618379064,0.23900250234278786,0.07647895032543463,0.05226932064781399,0.16843441021352834,0.10371502587036198,0.0307593498945081,0.07116470353238266,0.019988665585149952,0.11902867325854688,0.0476343180823629,0.0699256806637259,0.08904780641281787,0.14405446676186778,0.08314656758582085,0.1738347883712562,0.12798705257076465,0.09177396371570953,0.15951489495925822,0.24689245320652756,0.07893023369597224,0.0930514908909057,0.0403370202704362,0.07380756998734277,0.21836362555653446
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\113.jpg,jeans,exito,0.3183098861837906,0.048616712504390855,0.00239545293808081,0.002579576437535443,0.10596461242782314,0.009024802147232095,0.02224874473062948,0.011835095507955128,0.012209787367233415,0.1586881142225166,0.039542658624334544,0.15993744890691028,0.08422022941715059,0.03561310211175281,0.0632876816666588,0.17363046511536312,0.15018990178338365,0.047200909721082845,0.1882563908537985,0.06363413543208578,0.1476146652323397,0.07996410724508636,0.1323634657279274,0.20459556399421364,0.08760130074512522
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\114.jpg,jeans,exito,0.3183098861837906,0.0334032889308672,0.012064998986666055,0.006289449906334093,0.07542662111418978,0.08374750737316748,0.02511157139925569,0.04333337853743981,0.06954005077951253,0.12773903605390718,0.1278895513574693,0.09024779483364889,0.029163670468035162,0.17824669940567975,0.12293825185757323,0.0708790239692945,0.17520758106954953,0.14921212521045205,0.11103607453741497,0.0683738571030163,0.014635242891577869,0.35358636160305085,0.16676076820166225,0.19958137338799503,0.04838961510567744
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\115.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\116.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\117.jpg,jeans,exito,0.3183098861837906,0.019450401366457554,0.015540204894927922,0.007882104904117454,0.023039763290971422,0.0863786638526705,0.05267595609212471,0.006497791386701189,0.035029864673800974,0.01144463362892314,0.0992398729526512,0.06476719097956808,0.1368040815779917,0.01849722815502125,0.032227217812087906,0.027615173305563578,0.024492206959367,0.029255295299757855,0.017787918936446417,0.03720796959112407,0.24148356711218302,0.03807698683032169,0.11974829574083473,0.06921634809440694,0.0847702253982227
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\118.jpg,jeans,exito,0.31830988618379064,0.004157942582883583,0.049124771055767784,0.05686367511931281,0.01729037356567071,0.07196899574357386,0.05557657603808521,0.10440560889813927,0.026329240242891298,0.04584183259497547,0.10420567146653861,0.02330410813191705,0.011820672658516742,0.15361087244485688,0.10516025760437774,0.02589726296454728,0.06453397607539907,0.08810379699822146,0.053156609694875914,0.010007567526065181,0.06854266161314249,0.17697671130464104,0.19044239271633326,0.008566027731471275,0.14569236589409937
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\119.jpg,jeans,exito,0.3183098861837905,0.028012761192476074,0.02072992042163914,0.03574517373203091,0.06443793351477405,0.048791418158096,0.023296108755902583,0.06365163626953388,0.05008381501701735,0.0974753298038228,0.08000273517271865,0.09437878740716486,0.008039117375076907,0.09258909963757969,0.0768273612104739,0.11558992360998067,0.07159934451026528,0.06320912980093528,0.07320127641436029,0.11225583435795489,0.028792697002029834,0.10107654430112599,0.10382538296187667,0.15720041933471282,0.05205461652749161
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\12.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\120.jpg,jeans,exito,0.3183098861837905,0.030878428293537923,0.03666478548148295,0.050011089501139264,0.06470562208517461,0.09849440899913779,0.10784842497710892,0.061406273560451315,0.06221513195012406,0.09070080174150826,0.17472455009090893,0.10048050681005806,0.2473061549386628,0.03341533306135126,0.02283102991195973,0.10900753188387503,0.08448461537099944,0.2382418851745167,0.13928810548848108,0.08128936803321041,0.4177205868216884,0.03324258555756104,0.07372216187522249,0.2374045488001199,0.1787250335979713
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\121.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\122.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\123.jpg,jeans,exito,0.3183098861837907,0.016047766317321983,0.10731688071641757,0.0006067926609103513,0.042855227077981846,2.0394521707776967e-05,0.15478589854596914,0.0037107478745353555,0.09333141605821277,0.08713244868346119,0.01405451460869043,0.014116085104405525,0.14337982801475482,0.012558786592620642,0.22026154054276523,0.0012454230425506653,0.14247258873017782,0.06266434204013403,0.06298920550864341,8.371824791276172e-05,0.07387939179051929,0.031179889545536268,0.3374979728417502,0.008736950473525858,0.19897234595797575
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\124.jpg,jeans,exito,0.3183098861837906,0.011220224528257564,0.016729728151076612,0.008562442674424343,0.012902899333390701,0.08588150405918472,0.05622213922137576,0.00495517144797984,0.04166170008644151,0.02658560866015821,0.10190295346397442,0.06821305079296457,0.13890089641597514,0.034466693056412215,0.009586188164439204,0.03477650625901461,0.03845914427818776,0.03379035638884449,0.02376403422403387,0.040935088482267776,0.23547493164416067,0.0676739042538713,0.07856490997865546,0.08649008138632706,0.0795495734731478
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\125.jpg,jeans,exito,0.3183098861837906,0.021916071812916063,0.002608662733969771,0.046458635227271415,0.01393034860492811,0.07009667109917456,0.0012114630806350063,0.07263517118788371,0.08440005722768364,0.039908309475240156,0.06358256584791319,0.06100784849143443,0.037542494672352336,0.09905453154202974,0.09394982698179084,0.08406680299791022,0.0657244111913566,0.035401959203109144,0.05535797880188929,0.14692818930715124,0.12426153081584979,0.1020513910668993,0.14188746926712809,0.12339853286030995,0.06312326899598598
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\126.jpg,jeans,exito,0.3183098861837906,0.03244870325404536,0.012361226207018261,0.00841573332843527,0.07247475753089254,0.08392297899001572,0.027763405846689754,0.028761868631415055,0.06603253918400889,0.11595211882472786,0.12226767736338398,0.08532192389416092,0.04233248300812205,0.1333792649980341,0.10444825022602813,0.06514530015822581,0.1373718684056259,0.11991946997442303,0.08960365556172775,0.06197463800287391,0.031674593586020844,0.2653025579185011,0.1250606085436978,0.1735213051216238,0.059324188856828546
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\127.jpg,jeans,exito,0.3183098861837906,0.034033739579004796,0.003744498226352966,0.06475247587689274,0.07470318775288906,0.05742760686181288,0.015330171402618518,0.09200282285326034,0.01639486290023245,0.10847931852654193,0.10389438889682692,0.04222917448769898,0.06737036235479817,0.10157951332879324,0.02622002954463215,0.09045067203378604,0.09139926108173824,0.1202150030667798,0.050831643111793216,0.14837306008333037,0.13059776417621785,0.11757085966705663,0.07209732919934277,0.1870953342132687,0.11830590838298137
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\128.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\129.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\13.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\130.jpg,jeans,exito,0.3183098861837906,0.039076689307195364,0.010127227241298447,0.010717711053898833,0.08351049817420708,0.08396999307215999,0.01754830067254144,0.014759460907695478,0.06547728614687685,0.12267005716946769,0.12146217821944844,0.08175621368167083,0.020377444176351726,0.09222010735971813,0.10027904086869636,0.06327436541290955,0.11815568809845553,0.11283516439107835,0.07777651960577955,0.057698046115157095,0.01250623251747474,0.1910195644301859,0.11966013205674006,0.15807650199873283,0.06943567260665899
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\131.jpg,jeans,exito,0.31830988618379064,0.2538733412986146,0.16652342694588693,0.035129965661720254,0.21923202515097154,0.04951980999188604,0.18100490948615838,0.05562436161641335,0.007291740659048532,0.06177035411240049,0.1398502957066821,0.024231525121257792,0.2041877224284462,0.09980945920495085,0.0341041364644403,0.003743789075943942,0.20783873563928348,0.09424460351722702,0.12655666436027493,0.037372658893488966,0.036820600089682166,0.13042135319777742,0.08430835512159862,0.04782493418266981,0.08164898860014329
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\132.jpg,jeans,exito,0.3183098861837905,0.031882599664676534,0.13704933058721222,0.04183334195613976,0.05008816666851879,0.07000774168748855,0.12786920166403595,0.05294900829603419,0.030680856540482384,0.09408340504072461,0.08376081636488543,0.10009034450038598,0.003932191407440856,0.08833104946762015,0.10959959052481523,0.06339213100036999,0.12054159922550926,0.15500849075138287,0.09801017513075717,0.1703606514151691,0.18770138591522123,0.16562599366636344,0.24827652101740802,0.15444030576811593,0.12923320365648658
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\133.jpg,jeans,exito,0.3183098861837905,0.005931349568845835,0.017197825216059923,0.036982744677848775,0.012321090706256907,0.045646687897771765,0.001150904775881832,0.06685247070735571,0.046224214975073744,0.032771334290270106,0.05774405383718902,0.0927293833002037,0.06220275498001157,0.09651925959214554,0.09097193070987399,0.09870837989930457,0.03822950486691883,0.015796431162344828,0.05426483378797797,0.10687734941667598,0.15577888111724295,0.10418176283519809,0.15727677981935095,0.12837439355083838,0.09397250355448276
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\134.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\135.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\136.jpg,jeans,exito,0.31830988618379064,0.006095347827920913,0.049218381619638187,0.0567367571234625,0.02422606051361427,0.07394304391194366,0.05702143819208583,0.10632690207749829,0.023008190324254527,0.05351024220731085,0.11107327577471751,0.022033983117199576,0.01853332561125939,0.15904762889774263,0.09226487744263306,0.02724198051416106,0.059676829270488126,0.09809335950309901,0.05908558820909058,0.008029928534561581,0.0534235993413959,0.18414607941372232,0.16971414381885705,0.004869374706667272,0.1450235019912429
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\137.jpg,jeans,exito,0.3183098861837905,0.1083300698641089,0.05816979113379682,0.10205554714214701,0.09303901131069371,0.023077475823872227,0.00433550051252526,0.10160204979607466,0.02854785321745787,0.12871769723406468,0.15947852502056906,0.020634987272553362,0.021445863813389095,0.13864776057560427,0.01370275733163765,0.0038488802442836804,0.13972807104195006,0.10392663242907507,0.042393630966221285,0.019147778755068155,0.018254155133089443,0.10964696278979114,0.16710205911086157,0.09239811982913311,0.10901369664857676
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\138.jpg,jeans,exito,0.3183098861837906,0.020775265700101547,0.015289064949673019,0.008264831697755954,0.050851187240316224,0.08441557129890455,0.04359364682164041,0.022199307378460292,0.059850522540263996,0.0884990783936908,0.11537240157076868,0.08091219431378124,0.08818258776693584,0.1097107403437069,0.07595341088212225,0.0569352281304752,0.10358374003502381,0.08719361848878544,0.06780734000868607,0.056140472561883044,0.11943663657045414,0.21090113279966372,0.06493859306985177,0.1489447173552251,0.06232537412657453
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\139.jpg,jeans,exito,0.3183098861837905,0.00883573973304998,0.017399936699793096,0.036850277140389034,0.0067078184692434635,0.045200270627162684,0.0010582557435381463,0.06587555614903275,0.045772396770950415,0.020470667491034947,0.05445233895129815,0.09263727417006493,0.06560524694492023,0.09378860658453941,0.09814062278542691,0.09507559228666763,0.033743009405954545,0.012446644252197592,0.05281585782393982,0.10560947649494826,0.16477783381285335,0.10081140942035462,0.17259943374279665,0.12149581869589651,0.10163334596442797
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\14.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\140.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\141.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\142.jpg,jeans,exito,0.3183098861837905,0.03594516186366637,0.023120703242717942,0.03456527320731939,0.08001395275746714,0.04940572967245151,0.03648853371434116,0.05857232861422454,0.050771964912770515,0.11883786712016413,0.08490246978258041,0.09658973271063628,0.046303121180152326,0.08470464413190185,0.08228110662128126,0.12266911877151405,0.09649834464849742,0.0784566067242486,0.09077829104887512,0.11802322098523604,0.04058210612830666,0.10052466864623212,0.11227089839864073,0.17601241083324157,0.03873286401615497
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\143.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\144.jpg,jeans,exito,0.3183098861837906,0.033171328308515775,0.012137770947189139,0.010161163221616401,0.07180149453547832,0.08429024401877709,0.028191424493346,0.014082137816140379,0.06203930137827189,0.10693769736224729,0.1180005626167426,0.07971797866556554,0.0501672478147515,0.0866335968992186,0.08518812398376507,0.058938720262754596,0.10086833532025673,0.09684405482105368,0.06659795511556442,0.05493528408698678,0.06606049585784148,0.17407915077073222,0.0889935796741428,0.14680239522619143,0.06921563678104503
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\145.jpg,jeans,exito,0.31830988618379047,0.02133070921167247,0.0457406189618713,0.04144606120004797,0.047427360482071815,0.05547172776468177,0.07444669283821383,0.02456128419121178,0.04177868591984138,0.07392632033846783,0.08901471632983358,0.07075271879167848,0.0867195892307641,0.09663070656405963,0.077831315240313,0.06953173219286334,0.08889760030866452,0.09415161034528723,0.07593652927918798,0.09062818352812936,0.05532914712684805,0.24725337886551832,0.10762508037656587,0.17434395693954646,0.09660757147164502
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\146.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\147.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\148.jpg,jeans,exito,0.3183098861837905,0.035246637247634965,0.02288635979488323,0.03418609056571111,0.07870346990166964,0.04836303798501818,0.035586481689350455,0.056966147624637635,0.048801515141642576,0.1192275093680059,0.0792723476272184,0.09886213565648326,0.045493968432908254,0.09056758457166456,0.07989641690924691,0.12692009864564247,0.11378744780515467,0.06584574336965274,0.10463665521547036,0.1260723276130713,0.04553956079714229,0.1282460088024113,0.10928796747838647,0.19779644872825197,0.041425482901428404
