rutaImagen,etiqueta,estado,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\110.jpg,jeans,exito,2.948179319851036,6.340593709237205,9.800087843419995,9.72449561395421,9.999999999972333,9.999740259534775,-9.999999999999009
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\111.jpg,jeans,exito,3.1084369159368874,7.178048860024369,9.774518188542903,9.980126574871987,-9.999999999999792,-9.999998810325321,9.999999999999702
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\112.jpg,jeans,exito,2.935346257481622,7.622932460337341,9.73246783041173,9.792053197714925,9.999999999980862,9.99995942342127,-9.999999999997593
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\113.jpg,jeans,exito,2.9888389351169073,6.879932029172632,9.554091803446676,9.963364028512252,9.999999999998483,9.99998620318076,9.999999999999968
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\114.jpg,jeans,exito,3.0129682855943565,6.841661463788472,9.674730138895585,9.989049741084894,9.999999999999975,9.999997623450103,-9.999999999999815
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\115.jpg,jeans,exito,2.966179996583746,6.321459767278831,9.933190435300682,9.816903851885264,9.999999999993275,9.9998428574616,9.99999999999994
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\116.jpg,jeans,exito,2.966179996583746,6.321459767278831,9.933190435300682,9.816903851885264,9.999999999993275,9.9998428574616,9.99999999999994
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\117.jpg,jeans,exito,3.1033325421933418,6.825014421028898,9.954006916576292,9.983651520272577,9.999999999999897,9.999997582201228,-9.999999999999963
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\118.jpg,jeans,exito,3.095211060456692,6.788501951919079,9.907555716440811,9.978403221490204,9.99999999999985,9.999996108302698,-9.999999999999808
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\119.jpg,jeans,exito,3.0026384074108186,6.631929791047255,9.591240781626748,9.81803904309044,9.999999999980899,9.99989207349043,9.999999999992882
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\12.jpg,jeans,exito,2.96452395587649,7.158768207878324,9.576631002752661,9.910266405979902,9.999999999993886,9.999991925472871,9.9999999999995
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\120.jpg,jeans,exito,2.8848461680010242,6.364123621820706,9.519875834148017,9.686148842563961,9.999999999996932,9.999828092209889,-9.999999999932701
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\121.jpg,jeans,exito,2.9656916758475202,6.463667578811294,9.998743536188684,9.802686575261825,9.999999999999533,9.99985362058782,-9.999999999999094
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\122.jpg,jeans,exito,2.9656916758475202,6.463667578811294,9.998743536188684,9.802686575261825,9.999999999999533,9.99985362058782,-9.999999999999094
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\123.jpg,jeans,exito,3.1335641714518965,7.063073261572009,9.93631126293623,9.9985293281635,-9.999999999999996,-9.999999669214075,-9.999999999999998
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\124.jpg,jeans,exito,3.06787995233063,6.692419011898872,9.790063974821472,9.980200981040236,9.999999999999755,9.999992522043616,9.999999999999758
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\125.jpg,jeans,exito,3.0836820639185927,6.837958149520719,9.825044034721055,9.986576664942298,9.999999999999856,9.999995502957304,-9.99999999999991
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\126.jpg,jeans,exito,3.047827581254245,6.985438503500775,9.573154850891177,9.829532391406817,9.999999999981398,9.999933212469914,9.999999999997934
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\127.jpg,jeans,exito,3.108384678576472,7.493231476199257,9.841348750104677,9.978541318065957,-9.99999999999974,-9.999996415653566,9.999999999999797
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\128.jpg,jeans,exito,2.9853863838533816,6.408614669171503,9.750780853754556,9.766952472768844,9.999999999977115,9.999807499345597,9.999999999999968
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\129.jpg,jeans,exito,2.9853863838533816,6.408614669171503,9.750780853754556,9.766952472768844,9.999999999977115,9.999807499345597,9.999999999999968
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\13.jpg,jeans,exito,2.9615889567996847,6.304206722515184,9.680564342675064,9.726500500540627,9.99999999996281,9.999731827196294,-9.999999999999778
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\130.jpg,jeans,exito,3.0139152401531666,6.407881665059944,9.874210433346938,9.838391701429998,9.999999999992474,9.999889044457072,9.999999999998817
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\131.jpg,jeans,exito,2.9976511683375424,6.475446532868272,9.84974396611536,9.951276875063085,9.999999999999414,-9.99999395184359,-9.99999999999902
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\132.jpg,jeans,exito,2.9937505206090265,6.503824633270165,9.684601739855472,9.824784634168118,9.99999999998478,9.999909156409547,-9.999999999996072
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\133.jpg,jeans,exito,3.0400272819235985,7.070704272270813,9.631547397130003,9.864267219738338,-9.999999999990308,-9.999966192972284,-9.999999999994479
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\134.jpg,jeans,exito,2.9875398343472392,6.365719904752813,9.84158454437162,9.823667739498315,9.999999999989788,9.999857322434748,9.99999999999994
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\135.jpg,jeans,exito,2.9875398343472392,6.365719904752813,9.84158454437162,9.823667739498315,9.999999999989788,9.999857322434748,9.99999999999994
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\136.jpg,jeans,exito,3.0361447766685177,6.493748027436613,9.905026793071226,9.892318466991066,9.99999999999698,9.999943093541633,9.999999999998925
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\137.jpg,jeans,exito,2.9961505219589717,6.430474291285414,9.918983511258698,9.909250389375124,9.999999999997799,9.99996343731794,9.99999999999989
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\138.jpg,jeans,exito,3.031208373175993,6.574742667483658,9.792158050465025,9.904588992204841,9.999999999995984,9.999971549312225,-9.999999999998979
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\139.jpg,jeans,exito,3.0491894871995977,8.168757204025702,9.998331240693478,9.983689437855775,9.999999999999988,9.999998659725096,-9.999999999999984
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\14.jpg,jeans,exito,2.9615889567996847,6.304206722515184,9.680564342675064,9.726500500540627,9.99999999996281,9.999731827196294,-9.999999999999778
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\140.jpg,jeans,exito,3.0005534002404186,6.417154266749605,9.910703576347665,9.881572061103872,9.999999999996358,9.999915795541568,-9.999999999999911
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\141.jpg,jeans,exito,3.0005534002404186,6.417154266749605,9.910703576347665,9.881572061103872,9.999999999996358,9.999915795541568,-9.999999999999911
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\142.jpg,jeans,exito,3.090453663961323,6.845536541398042,9.871593884887693,9.958458011540436,9.999999999999222,9.99999585808366,-9.999999999999774
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\143.jpg,jeans,exito,3.0641573352986295,6.9718720317886795,9.801048105893493,9.969070784106604,9.999999999999353,9.99999047430435,-9.99999999999985
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\144.jpg,jeans,exito,3.0763933687146747,7.308735784396953,9.68455253719577,9.883438828930787,9.999999999992392,9.999974684171045,-9.999999999999064
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\145.jpg,jeans,exito,2.9470697527336096,6.796648259470814,9.294217162898308,9.729830998987191,-9.999999999999142,-9.999901605738025,9.999999999929708
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\146.jpg,jeans,exito,2.9293154036516817,6.20061294575581,9.664448355972016,9.67024943329446,9.999999999943181,9.999608414178303,-9.999999999999304
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\147.jpg,jeans,exito,2.9293154036516817,6.20061294575581,9.664448355972016,9.67024943329446,9.999999999943181,9.999608414178303,-9.999999999999304
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\148.jpg,jeans,exito,3.1005655641743073,6.909999505389998,9.951625174672444,9.984198852940848,9.999999999999908,-9.999998094259617,-9.999999999999947
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\149.jpg,jeans,exito,2.958580805779379,6.376614484244241,9.257298743167238,9.814512074249699,9.99999999996416,9.999856503240704,-9.999999999997208
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\15.jpg,jeans,exito,2.979590956746966,7.860712115135099,9.064546382791518,9.843909870595946,9.999999999970752,-9.999980255848074,9.999999999982476
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\150.jpg,jeans,exito,3.0903059552688052,7.043044419623002,9.859308530723746,9.980133261849112,-9.999999999999853,-9.999993918123366,-9.99999999999977
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\151.jpg,jeans,exito,2.88214026913075,6.372968674767747,9.936447046278925,9.931232469259584,9.999999999999739,9.999967580967176,-9.999999999998803
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\152.jpg,jeans,exito,2.9688025994742655,6.36130911627296,9.982975337248359,9.875371961266667,9.999999999998339,9.999904813856656,9.99999999999991
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\153.jpg,jeans,exito,2.9688025994742655,6.36130911627296,9.982975337248359,9.875371961266667,9.999999999998339,9.999904813856656,9.99999999999991
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\154.jpg,jeans,exito,3.0733480589411637,7.366478028438443,9.977430864418748,9.986300327862928,9.999999999999943,9.999999080425283,9.999999999999998
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\155.jpg,jeans,exito,2.93574462746319,6.893203390836527,9.435668691152381,9.935947173149307,-9.999999999995712,9.999979098550527,9.999999999998657
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\156.jpg,jeans,exito,3.0074561622300604,7.25635905563384,9.793605007739766,9.987224471264426,9.999999999999826,9.999998917030355,-9.999999999999979
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\157.jpg,jeans,exito,3.1793446813831556,8.243216889701431,9.995803817669573,9.999942340616547,10.0,-9.99999999794438,-10.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\158.jpg,jeans,exito,2.9821536639201014,6.451758537308465,9.648507489305075,9.74188781284587,9.999999999964608,9.999790519909975,9.99999999999774
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\159.jpg,jeans,exito,2.964265245385688,6.3615257550443465,9.999857483311343,9.88474491021202,-9.99999999999989,9.999912986392049,9.999999999999927
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\16.jpg,jeans,exito,2.937798991213277,7.003329064046187,9.00819103024666,9.964175824677087,9.999999999998371,9.999989479701345,9.999999999997186
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\160.jpg,jeans,exito,2.964265245385688,6.3615257550443465,9.999857483311343,9.88474491021202,-9.99999999999989,9.999912986392049,9.999999999999927
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\161.jpg,jeans,exito,3.0124507212990075,6.573994474796431,9.726370225588138,9.79177247422349,9.999999999981538,9.999863892743221,9.999999999993321
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\162.jpg,jeans,exito,2.992457003384852,7.016914120310732,9.649385499204747,9.976981519711945,-9.999999999999753,-9.9999968177699,9.999999999999437
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\163.jpg,jeans,exito,3.00593743335246,6.4015398956432685,9.877731320513018,9.839685824040892,9.999999999993998,9.999878774823257,9.99999999999569
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\164.jpg,jeans,exito,2.9806476484614968,6.50300057056064,9.999845089549751,9.84056727233867,-9.999999999999806,9.99989210425849,9.999999999999856
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\165.jpg,jeans,exito,2.9806476484614968,6.50300057056064,9.999845089549751,9.84056727233867,-9.999999999999806,9.99989210425849,9.999999999999856
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\166.jpg,jeans,exito,3.101396623253171,7.612308783689225,9.794479999394705,9.948427244296173,-9.999999999999542,-9.999998058916143,9.999999999998558
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\167.jpg,jeans,exito,2.9451138711355815,6.210530997094163,9.862302303420256,9.885135342132939,9.999999999997291,9.999923992939534,9.999999999996508
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\168.jpg,jeans,exito,2.959305342486962,6.779695826324242,9.856351351494277,9.822772347060301,-9.999999999990825,9.999917748989803,9.999999999996767
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\169.jpg,jeans,exito,3.1064188924742706,7.847153282271992,9.96334169460264,9.970652053727797,9.999999999999808,-9.999997112929439,9.999999999999858
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\17.jpg,jeans,exito,2.927741338478499,6.799870345325393,9.135988534007902,9.99367453810003,9.99999999999986,9.999998679496937,-9.999999999999865
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\170.jpg,jeans,exito,2.9690271269533786,6.31790902816492,9.899734101197343,9.78676569710861,9.99999999998883,9.999809146297963,-9.999999999999895
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\171.jpg,jeans,exito,2.9690271269533786,6.31790902816492,9.899734101197343,9.78676569710861,9.99999999998883,9.999809146297963,-9.999999999999895
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\172.jpg,jeans,exito,3.094841031829666,7.043676481141555,9.89449718182003,9.982987083192274,9.999999999999929,-9.999995285104768,-9.999999999999833
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\173.jpg,jeans,exito,3.0614691656935524,6.895634031029858,9.942354889702319,9.958485828886383,-9.9999999999997,-9.999986776744477,-9.999999999999575
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\174.jpg,jeans,exito,3.0257598872575495,7.060551716336495,9.888292150616886,9.936537635182818,-9.99999999999856,-9.999984921123954,-9.999999999999721
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\175.jpg,jeans,exito,2.947736972903707,6.8463078375835265,9.459027695679922,9.806866618791817,9.99999999998772,-9.999963790571673,9.999999999974131
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\176.jpg,jeans,exito,3.1073855006274624,6.908699973621239,9.86691823486309,9.991558583688494,-9.999999999999977,-9.999999030211507,-9.999999999999932
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\177.jpg,jeans,exito,3.1336383613415215,7.7724371686048945,9.941314314473322,9.984118720403186,9.999999999999929,-9.999999277104207,9.999999999999904
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\178.jpg,jeans,exito,3.017638844032219,6.696378240975018,9.60752802052421,9.961603987364681,9.999999999998954,9.999982378926745,-9.999999999998954
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\179.jpg,jeans,exito,3.0199011300177254,6.687284211201297,9.97196275625381,9.903999109506342,-9.999999999998622,9.999951321480244,-9.999999999999954
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\18.jpg,jeans,exito,3.055580207224836,9.22180663302427,9.898552082222364,9.986610620511337,-9.999999999999961,-9.99999970763826,9.999999999999883
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\180.jpg,jeans,exito,3.0199011300177254,6.687284211201297,9.97196275625381,9.903999109506342,-9.999999999998622,9.999951321480244,-9.999999999999954
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\181.jpg,jeans,exito,3.103197333312421,6.816571465122241,9.971303380911234,9.990056369559316,9.99999999999996,9.999997160708121,10.0
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\182.jpg,jeans,exito,2.9819929652856736,6.395744929846253,9.852027194169233,9.834368806233618,9.999999999991246,9.999872180783514,-9.999999999999998
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\183.jpg,jeans,exito,2.9819929652856736,6.395744929846253,9.852027194169233,9.834368806233618,9.999999999991246,9.999872180783514,-9.999999999999998
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\184.jpg,jeans,exito,3.0939132579199486,7.0595047821105705,9.766818944704108,9.980598725128182,9.999999999999819,-9.999994729284296,-9.999999999999691
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\185.jpg,jeans,exito,3.0579718695663853,7.3731781558253395,9.583040877100377,9.951341553092709,9.999999999997875,9.999995215061553,9.999999999999254
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\186.jpg,jeans,exito,3.0757016976611613,7.421680711876465,9.835113515754438,9.938921447770234,9.99999999999846,9.99999730337656,-9.999999999999208
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\187.jpg,jeans,exito,3.0652995489596586,7.091198182188485,9.617172548915649,9.928026983163821,-9.999999999996144,-9.999977727326822,-9.99999999999913
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\188.jpg,jeans,exito,2.8966491798331635,6.042591050813123,9.971472644781219,9.998295424046914,-10.0,9.999998857286,9.999999999999996
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\189.jpg,jeans,exito,2.8966491798331635,6.042591050813123,9.971472644781219,9.998295424046914,-10.0,9.999998857286,9.999999999999996
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\19.jpg,jeans,exito,2.961441347648953,6.406432908501888,9.998844994504351,9.827563917641514,-9.999999999999241,9.999867473700721,9.99999999999992
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\190.jpg,jeans,exito,2.891767912485792,6.108420684537417,9.998256477627208,9.657750656265108,-9.999999999996394,9.999569292181086,-9.99999999999972
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\191.jpg,jeans,exito,2.9227630924811803,6.134575963210271,9.836688515607356,9.803658485591566,9.999999999992538,9.99979127261555,9.999999999989749
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\192.jpg,jeans,exito,2.9199633191648684,6.1418713959462865,9.638778859929221,9.714772113153728,9.999999999958094,9.99966161005251,9.999999999985759
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\193.jpg,jeans,exito,3.1711932569920296,8.577579213466064,9.966341388156149,9.999118137764397,10.0,9.999999961731477,9.999999999999998
