rutaImagen,etiqueta,estado,crudo_m00,crudo_m10,crudo_m01,crudo_m20,crudo_m02,crudo_m11,crudo_m30,crudo_m03,crudo_m21,crudo_m12,central_mu20,central_mu02,central_mu11,central_mu30,central_mu03,central_mu21,central_mu12,normalizado_nu20,normalizado_nu02,normalizado_nu11,normalizado_nu30,normalizado_nu03,normalizado_nu21,normalizado_nu12,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,momentos_tamano,sift_tamano,hog_tamano
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000010.jpg,pliers,exito,3355035.0,367459335.0,388918095.0,52322168625.0,50971953315.0,43122496395.0,8374421028645.0,7247461571385.0,6235900620945.0,5669660159295.0,12076280615.294518,5888285151.0526705,526343282.3895999,-1453851062.4828002,-26392879977.539696,55381594180.458984,-35057950109.81055,0.0010728501984591512,0.0005231120486625811,4.6760050793631846e-05,-7.05143132117301e-08,-1.280100729243613e-06,2.6861039476332287e-06,-1.7003717494849198e-06,2.7969773589941593,6.50715856502186,9.672614712121769,9.97834405414705,9.999999999999469,9.999999254984909,-9.999999999999972,0.3183098861837906,0.029127532176789036,0.013324934315228557,0.006829231521438494,0.06738294383607737,0.08392302826773687,0.031999457251184506,0.03739610731827938,0.06676349369229109,0.11534091583895326,0.12386810002258733,0.08758028238018584,0.05015678420748164,0.15880580901246658,0.10913890230994404,0.06677032781973208,0.1521652549870526,0.12887777897741778,0.09774858916162425,0.06477649164760944,0.031675062775300133,0.31078412069559325,0.13457292411479221,0.1842853147694561,0.05207804819439532,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000011.jpg,pliers,exito,3675315.0,421991850.0,444496875.0,60991421730.0,60343948425.0,48891080385.0,9793349866470.0,8836158985575.0,6850741303095.0,6488010054675.0,12539215193.57455,6585978867.352386,-2145105248.1957266,-89007461852.1066,-54940294563.443924,-33039405913.73828,78309315165.01953,0.0009282847621024602,0.000487563514279973,-0.00015880328108783804,-3.4370828367942684e-06,-2.121556323066472e-06,-1.2758388189147224e-06,3.0239667272169436e-06,2.848983252879456,6.529870190667646,9.58605521582978,9.951896445928522,-9.999999999998948,-9.999974363259337,9.999999999998069,0.31830988618379047,0.0422976784455891,0.03246762178263289,0.03147953443142526,0.08924440283158278,0.050694248789913805,0.007559741466581494,0.03931890774857773,0.059429903534990225,0.12883222220906662,0.09516872500829586,0.11144948913760798,0.08503869863431966,0.024405282043270568,0.08441280649487233,0.11736323149878099,0.11985972600903684,0.12714021028100186,0.14447118290841146,0.13131023472349138,0.20166626446010183,0.03380752943788679,0.16012935800990075,0.17255473155357776,0.20423807083547754,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000012.jpg,pliers,exito,1774035.0,199129755.0,218963655.0,22601328555.0,33944052405.0,24545649240.0,2592470276265.0,5761607294295.0,2790325451760.0,3804034144290.0,249650416.54161304,6918045471.11255,-32320740.329883274,-501491707.34130573,-135748070019.87593,7969147599.1171875,1901320391.4101562,7.932460668721758e-05,0.0021981587038482583,-1.0269680499733231e-05,-1.1963501171404868e-07,-3.238382950156058e-05,1.9011063441623557e-06,4.535757699851768e-07,2.6425447777969575,5.3477556131673705,8.808878225016173,8.987454682363385,9.999999995310546,9.99153186143144,9.999999999971937,0.3183098861837905,0.006765712898981736,0.01724774809208473,0.03694522898776664,0.026875512223442262,0.043510143628129966,0.0034083887616766033,0.0644313081874659,0.042614902075998155,0.06451212162874286,0.04733783603323183,0.09779516216651073,0.04893529338713602,0.09758862713282124,0.08565056195963304,0.11117745983956387,0.09967210294638894,0.04829314286618843,0.08963430630336526,0.12321042055793464,0.11576398534772987,0.12601156485772397,0.16059740467859548,0.1773808097178944,0.09696877371970707,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000013.jpg,pliers,exito,2776440.0,294138675.0,298662375.0,39717650205.0,40521102165.0,39173912175.0,6080874337395.0,6216837617055.0,5873328042705.0,5917121354595.0,8556321261.908984,8393912583.867101,7533338182.818242,60219468888.33277,52101355548.60628,4712130786.619141,3551226275.96875,0.001109968099372317,0.0010888996464508216,0.0009772617002983,4.68830858558332e-06,4.056283408809432e-06,3.668568260584278e-07,2.7647611223285103e-07,2.6578008713915744,5.417856424713195,9.90788598195923,9.840994815775213,-9.99999999999408,9.999626886123567,-9.999999999998138,0.31830988618379075,0.0950188684778674,0.03775276776359289,0.05757794508611594,0.08059164594619853,0.0476192992706684,0.01891275545139903,0.059900721004799595,0.11573837867758002,0.10964028077380845,0.1914458102961708,0.10614146314226199,0.020882080035464972,0.19773248902569635,0.08527225748807209,0.06936717607790666,0.1772347279252371,0.18044879323588886,0.15647819004513375,0.06183354192504661,0.08039514815381872,0.37343116529619325,0.20591240152239693,0.22237977505822865,0.03923871308925938,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000014.jpg,pliers,exito,2832540.0,285154770.0,296560155.0,37265999370.0,35492779095.0,35000394495.0,5555888938290.0,4674217786905.0,5026280411625.0,4713373391355.0,8559169862.295645,4443641030.356949,5145372927.717863,80960532646.94206,27731659525.336098,88639348504.14844,62861679093.51172,0.00106679148929528,0.0005538432475268898,0.0006413051892707204,5.995607966528293e-06,2.0536939832180735e-06,6.564269856732757e-06,4.655280439000909e-06,2.7903148298266442,5.719352147646367,9.323614603443565,9.541043949244933,9.999999999784034,9.998891566409519,-9.99999999999013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000015.jpg,pliers,exito,3472335.0,386239320.0,446793660.0,53278412250.0,67020829920.0,44310362385.0,8268541831710.0,10675575908820.0,5700152064285.0,6252029659605.0,10315733731.34831,9530819706.067406,-5387975885.561802,47301173330.626495,-400861570496.447,43335966836.23242,183648342038.38672,0.0008555726397116919,0.0007904729597426803,-0.0004468712426246902,2.105318801977937e-06,-1.7841870337075556e-05,1.92883219078921e-06,8.173968640121466e-06,2.7835581115627837,6.095223020582744,8.935241440441605,9.338292794254839,9.999999999449638,9.99877363031319,-9.999999999211346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000016.jpg,pliers,exito,5969550.0,775289760.0,455119410.0,121751898120.0,55984936860.0,58333502415.0,20939910726840.0,8612166676260.0,9178315998615.0,6946801230075.0,21061860854.06578,21286563053.138832,-774708111.7970978,-343283143117.26056,1098084799409.1257,97161555378.23047,-206062698408.37695,0.0005910354780043268,0.0005973410448560862,-2.1739768501102697e-05,-3.942743211342741e-06,1.2611939954389496e-05,1.1159390449305118e-06,-2.3667119156592926e-06,2.925045900004172,8.692454692515046,9.70820261904211,9.483776893852987,9.999999999916405,9.999963219890104,-9.99999999987958,0.3183098861837905,0.048683037594392506,0.028200580752661724,0.0328095925990148,0.10554400934220881,0.051209956933175975,0.06346778613758706,0.05094995545863493,0.05377343898768488,0.15649161041937637,0.09709676213368754,0.09843864840295113,0.12215016406983752,0.06639022258768992,0.10150369539434488,0.12960797408500535,0.14354536935416387,0.11649127662407942,0.11020814565783309,0.12072890019854406,0.17830556978084464,0.08040833994385325,0.16181572497934438,0.1883484873392583,0.018047853381813504,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000017.jpg,pliers,exito,3145680.0,342603465.0,395584815.0,48249029655.0,57705545535.0,43529901735.0,7682349178365.0,9333283417455.0,6084153435435.0,6372441722955.0,10935274209.434584,7958798930.582441,445821879.33001125,45459726022.23051,74809078014.76505,-80511664405.17188,-24534632339.15039,0.0011050974975213492,0.0008043007073269368,4.505389016791144e-05,2.590242716164144e-06,4.262534915761306e-06,-4.587461705989315e-06,-1.3979550312109735e-06,2.7191034673348335,7.005691114984183,9.327051148397542,9.99341790177867,9.999999999999856,9.999998584099465,-9.999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000018.jpg,pliers,exito,2918475.0,320949375.0,308342940.0,44648763195.0,37540855200.0,34371902625.0,7009274646015.0,5022381693930.0,4834896854865.0,4433546001285.0,9353445841.625164,4963783733.61992,462935140.72739154,41951699650.83923,7244335419.348455,15842931472.105469,207297848380.52148,0.0010981449811120199,0.000582774977981066,5.435108194113863e-05,2.8830994092684606e-06,4.978615727586687e-07,1.0887937020066415e-06,1.4246390710812317e-05,2.7744529401716487,6.5567019565163704,8.770530306600302,9.402374014175429,-9.999999999169152,9.999323761814967,9.999999999700062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000019.jpg,pliers,exito,2208300.0,181586775.0,227135385.0,21533347755.0,29032405095.0,18283388055.0,3236490914925.0,4242685161375.0,2157265140225.0,2147265993525.0,6601609832.208427,5670324254.94284,-393776302.43937874,380130251852.96277,90102145402.82802,7205775551.708984,-159041911912.54492,0.0013537351581442059,0.0011627644615625657,-8.074830815590419e-05,5.2455043588180745e-05,1.2433401291939575e-05,9.943414627198552e-07,-2.1946557478795734e-05,2.599203113639506,7.203072241972167,7.848233444591118,8.916830036586257,9.999999995329041,9.999952234200656,-9.999999981493055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000020.jpg,pliers,exito,3499110.0,450076020.0,462576120.0,65355117900.0,69672384180.0,65747155665.0,10257437189400.0,11321434087170.0,10142022161385.0,10482898277295.0,7463704432.278102,8520643653.336258,6247906131.07784,-68971560749.30238,-141959092026.88095,-105092764965.63672,-130695958988.44531,0.0006095919761168576,0.0006959166255247117,0.0005102926408185582,-3.0114528311455965e-06,-6.198251930895053e-06,-4.588585514818679e-06,-5.706478314237994e-06,2.884220229116929,5.979163962298387,9.448181392058494,9.53408474214376,9.99999999981456,9.999152073767375,-9.999999999995554,0.3183098861837905,0.01849983965139358,0.018644826264790047,0.03610930430271904,0.04771511950066517,0.04560822876276255,0.012446442286311135,0.06334673588590715,0.04503718921048808,0.08403627619266499,0.06136846832750888,0.09796197605367256,0.019943220751501466,0.10042155288405329,0.07412087446601527,0.11869605876821306,0.10034692233928008,0.03601447643897267,0.09288190968979268,0.12485773779914942,0.06528826450016684,0.13257229268581092,0.1193710096494422,0.18752390938878344,0.0721077944150354,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000021.jpg,pliers,exito,3903030.0,428185035.0,423552705.0,49197470535.0,59183186895.0,46329990180.0,5890669850655.0,9317052719475.0,5308342905000.0,6451549267020.0,2223088017.327522,13219693426.382795,-136198861.53174916,5650600494.131736,25381192500.289978,-631173004.3164062,-11629381262.93164,0.00014593278777297593,0.0008677959217895884,-8.940662447871681e-06,1.877542945648609e-07,8.433489322162976e-07,-2.0972185575122696e-08,-3.8641313919027116e-07,2.9940782109422996,6.282740585633609,9.988701512430346,9.99690252757564,9.999999999999996,9.999997978135312,9.999999999999998,0.3183098861837906,0.017428107355213152,0.015891651035474668,0.008028435674139994,0.019279006235915608,0.08628069206077878,0.053931927262181975,0.00537170649551716,0.03630001870505869,0.010883849565383548,0.0996178648667473,0.06542790214606979,0.13860115638504922,0.020268860894631393,0.026862551165054014,0.028954524004873132,0.027071451793312794,0.029330206735234052,0.018641330015958264,0.03790813405267931,0.2425219942032478,0.042684351868850785,0.11155959653783896,0.07248798549022425,0.08372455480296093,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000022.jpg,pliers,exito,2113695.0,215033340.0,201528540.0,27679035690.0,24929685360.0,25568209440.0,4100298696660.0,3563243479710.0,3740562422220.0,3569902331430.0,5802966857.195079,5715109730.814333,5066029578.8925085,103705913489.37872,96537766141.20955,70758513430.08789,67688153238.75391,0.0012988692941943555,0.0012792043664874855,0.001133921737868481,1.5966058681412007e-05,1.4862485535512296e-05,1.0893637012801273e-05,1.0420939272253137e-05,2.5887046613042433,5.288732749885677,9.186094160970578,8.835750819192707,9.999999994890823,9.986812019308424,-9.999999999797025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000023.jpg,pliers,exito,2003025.0,196641465.0,196752390.0,27623542845.0,25409411760.0,21111312810.0,4482734239545.0,3720313713210.0,3062497416450.0,2785617351570.0,8318808377.209418,6082891636.330998,1795688585.7135556,137516747886.86554,29391519332.05237,-3471177740.3535156,-61654147859.29004,0.00207342523966815,0.001516133137949005,0.0004475672316726045,2.4218077726850615e-05,5.1761411655798944e-06,-6.113091940536236e-07,-1.0857913439513787e-05,2.4449589671673277,5.953918570728652,8.471796788776215,9.52384731580041,9.999999999689342,9.999145092636802,-9.999999999373394,0.3183098861837905,0.020839494529486084,0.06984003456111458,0.06331150882824502,0.0419911214700103,0.07191677553435548,0.07408957950092303,0.07217512746527133,0.0699522914749744,0.07979861462908015,0.0704026849085857,0.09566521424229094,0.03164501299275021,0.052781337148148005,0.032974311737227556,0.12421932415308344,0.0789173215475243,0.05890463988573467,0.10974918001445848,0.10543958611660606,0.022309529539627088,0.05753895232297216,0.06091017474015188,0.12006332614486256,0.0867818531683759,56,57,756
